"","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40"
"cell98",10.1582693365239,2.28920295513223,6.77848415314867,0.985482052905423,9.84631214263214,7.19074766531245,0,7.17925540431671,0.491536922229536,9.70727908481156,11.0550861245696,20.894678680725,18.6169913574002,9.55766045894152,7.28001948508191,7.53966207347113,5.22534332821181,0,12.1460116953365,9.37940521297041,0,18.517899526225,5.36948815379049,20.5102283013906,0,0,18.4197230206289,0,0.470788341259413,10.5798506086561,0.270722954395607,11.5846448684328,17.7192100960678,2.30959323480034,9.81552006264024,4.33989591324689,17.663008530151,2.47122771585981,4.42240726142357,1.61846416658736
"cell99",0.453047647490141,4.44888046859888,0.592803174514313,1.58652720372625,0,16.6173060303225,0,1.59397090613288,2.24635012709148,16.4752103589136,7.94010228040316,20.0741547813204,19.9703478153083,11.9679613832465,10.265672513614,0,0,5.20443298515183,13.3084721595235,11.770432438662,0,7.19882003809908,2.45859064565258,10.3018752412762,16.7530951241001,0,17.261200192411,10.7507187805184,0,6.04751386332417,6.28565590801163,13.085036103148,17.6650007661605,7.70753964718307,11.6089399793173,13.1165560880782,19.6322148265627,3.77160988836815,11.1028934273868,1.44681733314062
"cell100",3.15427409996919,0.170679062909676,9.97299793485374,0.27387783644841,0.226024413121626,7.2787155356951,3.11945860081186,10.5445702344545,1.69210522669743,14.3174743005657,9.99721619655487,20.7983022964201,19.1938347133946,6.7945583466387,7.46839933154329,19.266759972653,6.68629191427795,2.63525024597938,8.22086012451041,5.9711287429356,2.82745499207407,20.7851725969853,6.80956880866006,9.48043968629672,3.59892873582039,5.20009361826594,18.4473796103951,0,0.162720765450275,15.779547653983,0,12.6351600063526,16.932953008794,1.92304992247916,13.3627529062155,3.12779510917304,17.4893524613445,0.224445442861695,1.95179972889944,1.03444882504912
"cell101",9.01456656020255,4.59952003652903,13.2173483092562,3.11035094559933,8.43383561725457,8.03451130061144,7.19285922791401,12.687089809935,2.46124091979401,6.10688470104893,1.35027249785124,14.2985822162419,17.3826155221653,4.52154353352977,4.948289753872,16.0329585662221,8.70336866975473,7.00728904729796,3.63264484637126,7.50388696789313,0,12.3357335982591,4.3846429930092,20.9501804640345,0,9.37041914215637,17.5072393734201,0,0,14.4084800325284,1.6601265276058,13.085036103148,22.3729750925375,3.98050049772529,9.6853233647245,0,18.802031701415,0,3.87907629482788,4.30447326709765
"cell102",0,0,4.78238312359906,0,0.51600069661548,6.62477105505377,1.43324094790953,5.67967878482299,0,13.9455423837329,11.7255738487182,19.5421414327051,19.9779495164925,10.350545382699,8.23596742384476,2.64277267942964,0,1.1766615790555,9.93050813972564,9.79505659430927,0,13.0950850678419,12.9146679362082,13.0086478188433,3.89150912793515,0,19.4981310872083,0,0.713953005441026,7.29174440045098,0,10.7540087295033,19.178892242975,2.8578520502142,4.80430540559727,11.734571264492,15.7281816167571,4.94874534267727,5.94779624129746,0
"cell103",8.22364961852675,0,0.816015484334546,0,0.749007504145535,10.5374096284048,6.32070093072722,0,0.998895179271511,13.9363161815005,15.1395849667747,22.8852033524328,20.1103182102737,12.1037787480174,10.6206844377507,0,1.56231671209911,0,12.3906635995465,13.9572153019519,1.30774628117805,3.11302387163451,14.2404093824526,11.5773992796741,13.1983924048863,1.71846502770222,19.0427938724425,7.82946232869247,0,8.06518736630515,8.26987251561501,13.085036103148,19.2797040079296,12.2399695146402,10.0694154369606,20.2071879113471,19.0329378733777,0,9.2799561954535,0
"cell104",8.17782326733988,0,0.671004337396331,0.798644160016154,5.2341487426991,11.4257341572159,2.9746965220277,0,0,13.4610858391327,13.6521328938099,21.2536422658991,21.4619302262384,12.1827754033632,10.8203000332766,1.00758777118094,2.23355533850122,0.989361444685951,16.1370179293485,13.5813905176367,0.697293123986457,10.8255693584712,3.77500888767872,8.44997314526585,13.8390511868414,1.82541244326355,14.9351326559497,6.66977111134488,0,7.96523562831828,9.32793816789008,13.085036103148,18.6206762592711,10.3642772959122,12.1148352971264,21.7585095001735,19.1995769719813,0,18.7601767928866,3.27426745350773
"cell105",0,0,3.34405308947879,0.543548819804605,0,12.1929349853049,0,5.7551200233461,1.67256005353419,19.1965695062864,8.83524813352666,21.3702748345932,18.4338532279519,10.1083505813311,9.44854652291697,2.82314409566894,1.15930395145961,0,12.4910463239578,7.63012835163009,0,18.3984661406618,12.6806398590957,16.4597091999707,2.48404057676228,1.63100672219676,16.3518337302386,8.47989843489915,0,13.3716149964731,4.73413194153159,13.085036103148,20.739345669367,0,12.8762618948771,0.0333357183157759,18.8176378163343,0,8.78236484124199,3.62989868238164
"cell106",0,0,0,0,5.89836137380815,10.104850831772,0,0,0,14.644125160271,11.0010620461953,22.0024543571794,18.6162523416221,12.0744549421589,8.70635682262561,0.207129184899457,3.31514192766669,2.6464414417471,12.9615656542012,14.7555571359853,0,6.621625612489,9.75496015172399,17.6443617194288,6.98607877488224,0,19.6609756023721,13.898958274296,0,10.5994327228461,12.9822050381131,13.085036103148,20.1744414865293,10.5966589531113,15.9139208618419,16.4057489355211,18.7908546906467,3.20839573030032,5.9812143477993,2.719672758232
"cell107",0,0,2.5820958790625,1.30718653757245,2.95480141746432,8.29082190988989,2.06616169090516,12.9977511128271,1.60485568529618,19.3404768116952,12.7042644299836,22.3890613838363,21.7895102041399,10.1689704583079,9.10008603315523,0,3.30899334482907,5.89222895640447,13.8408522518623,9.44807179454939,0,16.92649967732,4.4916038025567,19.3271812154184,0,9.92477980993788,17.8627222392145,0.566154703804204,0.643141647894431,15.0224157238821,0.00962856869683481,10.9925631387018,15.3381845667923,0,7.46122086270542,3.44284216589165,16.1741176917753,0.0393535619249611,5.96046441480065,1.10005964136845
"cell108",2.15765016273912,0,3.17705011074337,0.00368885994517332,0,5.73827886716053,2.8563643738099,7.99196045394084,0,15.6769647645408,9.56136278567064,14.7815284377135,21.730375972301,9.26095230407086,6.97752998867672,0,5.32858022088587,4.42159021049935,13.0502943976426,9.04954174264738,1.77386932772382,8.02353537917545,16.2071600900284,17.5248962864769,6.51326365816363,2.89044762738441,19.0463490567146,6.01177596527124,0,14.6121256808055,5.22178170224916,13.085036103148,20.8848227975262,0,12.9852661939952,6.78399986445196,18.2446399402015,1.43033844970813,8.4010327003028,1.83410113151321
"cell109",0,0,0,0,3.97105897806955,12.3047798463337,0,2.84903878505752,0.0521616264637692,27.6871486167919,10.1919016234573,20.1593833039787,20.6202769831538,11.6202800349706,8.2233075572623,0,1.21263506595365,0,16.3210989681386,9.53174018419125,1.26128850539816,7.6078222634085,8.71859909375228,10.9453842589514,7.40275725724059,0,15.0481537384282,7.29185006200269,0,9.18094846948264,3.5274666409868,13.085036103148,17.2357267836832,3.54106381094647,18.0794613425255,9.58510856734334,18.4637003983274,0,16.9010428999424,0
"cell110",0,3.44261565952988,9.33088873050294,4.94363387731822,6.20290453689374,4.77204655688158,1.66184220910921,9.5595405477564,0.565589247428213,12.9397718984654,11.3821745185414,6.66670599778563,18.7843578682954,7.94265989706653,7.02918983119994,4.11626360851174,4.2458030211176,1.39912372428103,5.68148200305213,3.7334212817218,0,16.3681219497846,9.69332133166131,12.0304050740367,8.49982026602077,0.54803893606908,17.2178265777666,6.60383930860861,0,17.9136365195971,2.47426559302456,13.085036103148,22.3611564849139,1.35391593622946,10.5829125126238,4.37076624649328,18.8030525257554,0,3.43928195462567,3.80653845703119
"cell111",2.55931103252345,0.102734810559808,2.08491371795447,3.80651306174713,0,13.175622001287,0,0,0,22.1378175473041,10.5598081887051,16.5150716110259,18.2597779507014,12.2457960103787,10.0196983848733,7.76464566903945,0,7.47486509418144,7.70415456317807,9.95417357863984,0.254547301770475,3.95133339628898,2.5624406230184,9.62277248736202,19.9359507220396,3.5115564249672,21.2457182947885,11.4702060837999,0,3.79319512962322,9.42520346609709,13.085036103148,15.494813410921,11.5037229896684,12.9407595904331,9.251032509039,20.5150339746866,0,11.8295865640981,4.3338551321449
"cell112",3.31360891917594,7.41880078776354,15.0959426530169,3.46972862591518,4.61771669912266,6.10812865863799,10.0377543431216,15.685521053497,9.2747468377888,0,0.352206359908566,7.8100958540122,8.93392832263945,1.91546174497598,3.51237277492606,15.3630001073567,17.2173779782623,9.20733227028846,0,1.18988478183966,0,21.4362071083654,9.62880723308549,16.8843538120376,0,7.21349426846815,15.6438454130333,0,0.0221324720273017,20.2263478043534,3.05504061291676,13.0426606637376,23.1059957644961,0.528061525279098,11.6784266138109,0.158853833365226,19.8319805044181,0,0,0
"cell113",0,0,2.19333534385857,0,0,7.64246691834922,0,1.06938829794784,0,8.10970221952902,14.9085020304605,21.1556810906684,21.42745838688,11.4756757423795,9.78210097744137,0.817906102749145,0,5.15716918420376,13.0929089753006,11.3011573769966,1.96840064576834,9.77877768799551,9.8154783033295,13.5866198542727,15.9377193937656,0,18.8403791939421,9.46657531387911,0,14.4598065152942,6.23014608499088,13.085036103148,20.871276978283,3.39071742363294,12.2929121731202,12.9792536551104,17.5611904071952,0.713868853195598,15.4128077993552,0
"cell114",3.78189789207528,0,2.35868631704749,3.30897346723819,0,7.45938943960143,0.851299011493674,2.69169685229195,0,6.80677485607214,14.5777003816533,16.8603981323161,16.7115686076443,11.5584116050257,8.90342306738982,5.82953353512896,0,0.289347614853419,12.054524498663,11.5718147076493,0,7.33859321347482,3.75879123434141,17.1280412462395,13.3794391991007,4.15656838029751,14.4670154259663,0.0917214802237027,0,13.8082368021398,5.86601094564269,13.085036103148,21.2268355462974,11.2229565443412,7.63917033814064,7.3388048210949,20.2350999185708,5.67585734263099,9.33824696124836,0
"cell115",1.07387913150106,0,0,0.1688322157328,0,12.1989595111462,1.05002026121501,1.2377599870591,0.678863353007575,9.91207143534144,12.9568982262875,18.4616021005992,20.2534932089837,12.1990400409925,10.9353765385124,0,0.141236775475505,0,14.1488760883989,10.9592943455475,10.063106592974,17.9685954389138,9.97981558863842,19.7188437939596,0,13.6664195485439,6.34098760294111,0,6.53768214538065,18.6200146363878,1.79157694800598,2.14233592370042,14.0221435908461,0.256169567530784,3.3025824057289,1.45657303458136,6.21061994622464,7.94257828053354,0,8.82840446048089
"cell116",0,0,3.79441688917692,0,4.99809349959492,13.2236413322274,0,4.59110274374774,0,12.8936521959048,14.1033987634216,27.6589497660769,19.5944139072781,10.5559084374675,7.67464974139184,0,0,0,13.9494219537561,13.067058545965,3.7043972459918,17.0441716556474,8.15661135975267,16.1083382246727,0,0,19.2150157399201,3.5335463196443,0.810544465569222,14.7754725313625,1.11995349622646,10.4345359586542,17.1279706302557,0,10.1235378658304,0,14.5206075551828,0,0,0
"cell117",5.80193225308333,0,2.58871440811185,1.72819626042961,4.87096625939319,10.971777866497,1.40603195084942,6.7635463747286,0,26.1318840508895,12.0766080284896,19.3130444977259,14.9013891722674,10.6829952952131,7.74038945415071,4.43908382503246,2.19258993430571,0,12.118328684205,11.4476937768424,0.779436259755523,18.4880773695045,6.0943800057685,17.6657247056548,6.11576962487853,5.58687035330071,15.5701295110375,0,0.88162181585415,14.4184012085957,0.501448279288454,10.2043284662608,18.2609522268948,0,5.39096079763698,5.51278625665998,15.549222938669,0,3.7509315464177,6.81898944593596
"cell118",12.997651635843,0,0,2.00402258243477,1.58226578261714,10.7012510230007,0.0186087385961975,2.7346577738088,0.323775607825753,9.17094478696114,12.604893448344,16.2437128952975,18.9843343429706,11.8679457570923,8.50988801554295,0,4.66494476703611,0,12.2455536723797,10.1895336018756,0.324965299476906,0,6.16560367951889,11.8975632482395,13.9778547486481,0,18.5087274916451,12.5602754116477,0,13.1917494682939,10.8394120711999,13.085036103148,19.1776060936577,4.82455165233087,17.5586533589632,11.6095030633434,19.2736015189215,0.562635398103083,9.53169409276216,0
"cell119",3.16277449502608,5.14481082974997,12.0282102625362,6.96006926823901,3.81686164758987,2.07132235230454,11.7051676002225,13.5734406889201,5.03046921920175,0,3.48206398745478,11.9898389334068,15.364951258994,3.44964812066621,5.05224469339562,11.6143777797244,12.9032612542522,8.19658956175196,3.06185519424109,0,1.68600050197724,18.050189290821,10.2975025095778,14.7986125065824,0,0,19.2621801633137,0,0,13.7407602482594,2.3645559846094,13.085036103148,17.3986832144808,0,18.6222819629127,0,21.2191789148396,2.80742421239733,7.11926812035636,0
"cell120",0,0,1.45163300077251,2.13494253893987,2.72472496288195,8.11899154222374,0,2.53145762252504,0.744187644156827,0.410883181453118,12.5738712331527,23.7642846116223,19.1772544858744,11.951648242889,11.1701599420985,0.60708285382188,0,2.43291184388883,11.0325612857661,12.3685601480757,1.26741051200779,21.3722830492254,6.70990070725861,18.6589514813682,1.07887654729251,4.09378035583683,10.5809592671353,4.493531182409,3.48053794120461,16.028283263968,4.63701725476088,4.69358855501107,16.7744128181175,0,9.35578705962568,0,9.85842267764085,5.66450496617968,0,5.94876061871949
"cell121",0,0,6.29283505887267,1.31304020919295,5.87534641957347,8.54118538526402,0.820110976804223,5.19299204371736,0.794092277897764,15.5240692976066,9.47118819845876,21.1342171360295,20.4448308391104,8.64455364188248,7.23750860672223,1.54634682966955,5.80162615691188,1.4492678447539,8.63674301827307,13.7322145220096,1.04832193147672,21.3630558361989,14.7313384426398,13.8538890373745,0,0,17.9320208356458,4.91122800711347,0.317993213257982,16.9998570126959,0,12.1139226043206,18.1439005376605,2.42661656926391,18.3330480525675,0,17.5446368666,0,0,0
"cell122",0,4.65376772928822,5.24802446821039,0,0,7.21568064131915,7.92220748614746,1.40020678966159,0.959016989103885,15.5524749230722,12.0438519953056,21.3630153104954,13.1839154087593,10.0060932312223,8.80121972945683,0,0.607372041795025,1.18222666805286,10.2637871142147,13.3310748717087,0.263954421585669,17.992397774862,9.16401783512968,22.9585719014132,5.55503959323613,6.18900261245547,13.7613805518441,0,0.588666101608048,17.3434707478756,2.23903547889516,11.1782228719264,19.1823046828286,0,13.5646848715303,0.731578039638292,14.6423816934913,4.31095582590887,2.47246157433918,1.29323314658287
"cell123",4.86898585563178,0,7.76926113050414,0.000549541605741166,2.5983908098775,2.96001179416989,4.44362681915385,7.83105545826681,1.33514551667275,11.4281621361756,12.1542043585763,15.3518043747177,17.9580822428959,8.58071488929827,7.42056305201768,8.57775422584789,5.93454423338056,3.40962498740911,9.12205103852467,7.95974768690693,0,17.2752408944518,9.53219224138416,12.4818602186648,0,3.31478128908536,17.7632037037381,1.2295779378907,0.310069261273174,14.2965585196715,0.349515367280134,12.1411777383347,16.8986886855152,0.659810592648709,15.9867828322988,7.65214420688487,19.5622313937853,1.19986315239968,0,2.16343698091992
"cell124",0,0.477789665028671,6.1775825847976,1.90673357371362,1.80375735835098,7.73431377005208,0,8.44765418060274,0,23.0965678888125,9.44140111756354,16.0944440214203,17.1034672386655,9.60771712957535,6.60650000302176,0,6.91451790869901,3.61421488442711,8.24115233005308,11.3242705650803,0,17.7790333174981,10.9930967259217,16.9206461163058,1.19408853791646,5.36136220990961,16.6672934280704,0.425620062526927,0.482072059263042,13.9670078808103,0,11.5455470726413,18.7838941875925,0,12.8753228355648,3.58371680657426,15.825521477985,0.307582358358466,3.09541343534187,3.93105420862706
"cell125",0,0,4.2776603811352,0,0,12.2467060668296,3.15060349264732,5.20926481942192,0.405827448620574,7.08839046287524,9.59465029692827,19.26809420411,17.6584612041956,9.59222983655058,5.54403435878068,7.15628364186634,4.88647941409105,0,9.54339969522264,9.15885279906029,2.92516527302303,13.9321620207968,9.87722583005241,11.4338928805966,0.271437897214506,0,18.4831293412125,0,0.478537899330086,15.2616878592177,0,11.5577899773607,18.0231106392345,2.28251220692263,5.66790275776778,0,17.9652749621224,0,4.39814620539145,0.441667473124823
"cell126",0,0,0.533592418348586,1.94649719053342,4.74164442218418,15.0297282281139,2.04993217154674,2.2538381407736,0.213349049228144,17.9994972311018,12.1299672069542,14.277055355904,17.1769382118742,11.6366963050792,10.6719667034834,0,0.929234280169237,7.30918191296244,9.33927141636069,12.0494095003916,1.52503835105495,11.1985053463049,13.0210344620533,13.14673776615,0,4.09770821627213,12.407466415041,8.27902417081427,2.11098289623711,12.5241236679194,0,6.9631674333489,15.8460049180755,0,3.48985404861014,0,10.881549591973,7.59350669159693,0,2.20481883920023
"cell127",0,0,0.568159676151993,0,0.487296938289189,9.15054005166672,0,0.202833530825838,0,19.7941842278745,12.1823837969484,18.6075364241029,18.0784299234554,11.8227462735022,9.3216482602168,0,1.99000794866282,4.4659498914873,10.4530604832192,13.2032099508543,6.09702179657977,16.5813003578673,9.38069278333101,16.0619050385175,0,3.83408333966805,14.234726791292,0,2.76500556843507,9.63325303040384,0,5.74166831872335,13.8371435357257,0,3.38047457312735,3.88988497923612,10.759506654614,6.31788974519189,0,4.68965748886915
"cell128",0,0.201047333280991,5.84350011975542,2.28774393969151,3.23631009372325,7.4133533510111,10.0873442162816,12.7437046490347,1.80328339102869,15.0380303994045,5.1571565381429,11.511185993682,19.1164576879951,8.15964621936467,6.26574803530351,4.81392442037496,5.7981767902161,4.75967681222417,8.54941198948962,5.07888039673172,0,15.9653930601735,12.1872944152878,19.4942341444488,1.58410020448163,0,18.4066047126642,0,0,14.5109020362628,0,13.085036103148,19.6583454082299,0,14.6177369258846,11.5265744820284,17.8625094206532,0,0,4.48995548403026
"cell129",4.02084291758946,4.79310557557661,11.8605250666864,3.95314098349108,9.9075531602257,2.23696841058122,11.5613854837868,9.38554415543999,1.96991981616493,3.00359181283705,5.4571973955702,12.6723831863031,19.4082787937457,5.75234961956391,4.89169443377131,1.24942519950441,8.90661010358235,6.36084405703803,10.0110203498172,8.02362523782859,2.97287527471271,19.538354994655,13.008666423432,17.2543601157459,1.32360944875777,7.78398816908611,18.2048259981444,5.51685566086394,0.114210128613033,18.7782766997464,0,12.787801449899,20.1113704360152,2.18242952703792,9.79410374530626,0,17.9130847525246,1.98382345668537,2.02728381319701,0
"cell130",8.67023033597059,1.48840044947621,13.0388570855893,3.21456547875982,2.80429362604379,0.637998879912859,9.78173254219242,12.5846587584736,6.18807569592409,14.3895446650978,3.40931482394554,13.1637964062499,15.5607355749391,4.63136341124054,4.83058130915725,5.48025882626595,7.42942351811281,8.89422735760749,3.94206127549149,3.7333712261056,0,15.6990304082535,7.07190956468869,16.9707002292919,0,0,20.5911975389469,4.83495724474681,0,13.358091778914,0,13.085036103148,16.7003352460474,3.1551580727158,6.02039033874018,1.59699015858844,19.3129418243096,0,4.01815609675409,0
"cell131",6.24132832774317,0.708343730300551,2.24199297651545,5.04005195002972,0,9.43235727526116,1.5484113467546,4.49788267993838,0,14.7784974420526,11.7566725699259,18.6723177167974,18.7385861078693,11.2012395026547,9.79739699055414,0,3.74214917770941,0.650385951277289,13.237773770658,8.58086180690306,2.66793436800964,14.4324598755105,5.02571206328707,17.3710702156812,0,4.35154279297215,14.6433518915249,0.741543111425574,1.32069736999276,19.0503830194084,0,8.88575485214132,17.2314573444448,1.20834834683084,11.5014855878655,0,14.8983398464643,6.49191110076006,10.0422792708639,1.37588036785604
"cell132",5.55695222999118,0,1.77786555394881,4.08361775678092,0,14.2520796972743,0,0,0,16.5895120178735,14.3940074939919,19.8743312228302,22.6198065887504,11.8432955750445,8.15838763585394,8.85429873788122,0.120778184821561,2.61264370477935,12.9713651413863,10.9760171822851,2.78634715823876,18.3249724317202,7.83388624332856,10.4875160397442,0,0,16.9806246053321,0,2.86019701915136,15.525952358623,1.63214101578344,5.58667382567546,15.4937245916309,1.63497388560633,5.59694852151104,0,8.83000427493117,7.59670566735122,2.35380655022086,5.42422134734493
"cell133",0.535811016848339,5.5478845788705,12.0235449774623,5.44044037353275,0,8.00535120568721,4.79763839651653,14.6108537790346,5.44593555011019,16.5350237944578,4.35135162750748,17.3057163720997,13.6379859501164,3.97130920524997,3.2447703640737,12.4697164510432,7.28780860289957,5.3751537363624,4.77707945552373,4.90016580998127,1.52624314463787,22.7059110519389,9.65508583361386,16.8941648985763,0,0.355812808596621,13.7540200696234,16.0667156265028,0.0601996667974047,14.8213237104662,0,12.945590462303,18.5684432682597,3.78360554173908,8.90691858474069,10.4312910341265,18.2384818621471,0,0,4.11920097131017
"cell134",0,3.63714689949876,1.06581105810043,0,0.0997698867853216,8.56191753731584,2.59210774968327,6.06329149989491,0,14.8918890732321,14.9258389535474,19.5089548123305,19.9063539385548,11.5841831655996,9.68214189911557,0,1.17720923476262,0,15.5103946559813,15.8958086442717,0,17.3359794754796,7.99722563347853,10.7813542207563,0,10.4121774132974,17.7273656386633,1.57910243136715,1.97501330163894,12.4174488640458,0.0809377923647811,7.25582293954799,15.6197359129116,0,6.5276709534411,3.91414245735388,11.4255263874079,6.9372431623292,0,3.98200246097785
"cell135",3.60711291857868,0,0,0.292176337624428,0,9.60725640266703,0,0,1.28676995675934,12.5741204365267,12.6801722695846,21.9222757714497,18.4124429315666,11.9785167875431,9.51900852963624,0,0.934591160709692,0,13.2226362695503,12.8428984996225,1.66154768332588,23.407809033751,9.6221521329405,18.1327577922884,8.75866453085064,11.7834864482242,6.68678898717756,3.7162799965076,3.67421482626496,13.9121766791508,0.138749782989524,4.4512980912508,14.0150034241778,0,3.82673634038268,3.07067486084087,8.1673910108018,9.02622072514878,0,3.30456224322025
"cell136",0,0,0.855979401810992,0,2.77845749269479,11.2113920188617,0,3.35425111139254,0,10.0455118750842,11.7933979825297,15.1753644615809,15.4416169825626,12.2509240017844,9.90066605957143,2.34643625983741,2.46619563431619,0,13.3979984850082,14.6285663801098,5.61662286119921,21.3963912275333,4.41576857845039,22.2988126611996,0,6.46405141517216,5.16731259437802,6.44931786095022,7.9084559373884,12.2084514488428,0.217418140643217,1.53324573231446,6.04628082475984,5.94953703375369,1.94213329356029,0.00249972883618296,4.20899324952541,10.6496033906599,0,8.30212030828616
"cell137",9.34542350885781,0.338659837486002,2.76385171181466,0,0,7.8258313647835,0,3.67769471385693,0,9.67869068831657,8.2833397427416,15.7696796695427,17.1407254950876,10.7484377400939,8.96044996310367,0,0.70280507940132,0.543504112229663,11.6283809336724,13.4655164705837,0,20.1905775586061,10.4686170447475,14.3933566834432,0,0,16.6125389683234,0,0.922371901498968,14.4740679394399,0,10.0743357299145,18.990001243115,0,3.38304449621966,0,13.6157680103818,3.02525020285878,0,2.18676319270731
"cell138",0,0,1.96505696415448,1.36680143651371,5.97495532323699,7.68113927398623,0.744993366680437,2.75304701341177,0,16.623597497888,13.7562335556604,17.5850278029461,21.0445056868902,11.2705019474901,8.32443747665207,2.93890405992831,3.49184056352256,2.45868378326589,9.16595686492317,13.2300126330656,0.769140505796124,19.4218271527375,9.46494998972501,18.7805423438862,0,4.1851831745026,17.9099174732809,5.97614726520168,1.40825593987848,16.2043417970044,0,8.64491064523793,14.8264357497955,1.1639750810872,7.82009186803126,0,14.7470991638008,1.99454191477332,0,5.64046831697645
"cell139",0,2.03605504777071,11.0739910060811,2.35617220250059,6.25301378857254,5.94142376297769,7.27319997035741,14.921572872019,1.80789860172984,7.51704540111863,7.53615080926531,15.7048619664498,17.6935181950185,5.79886318446003,4.95430666225132,12.6698988753977,6.97007884404877,10.2184397896736,2.38626076118902,7.14351128631237,4.18512341659433,18.7751092678493,4.80943474612541,14.1941108542992,3.32549044166858,0,15.7624378792879,0,0.116035143027166,13.9343595874201,0,12.7822100397532,18.0138034603423,0,7.94541889074362,0,17.5400210915593,4.91192238640571,1.77661191824314,0
"cell140",0,0,1.96507812916054,0,0.877193708506141,3.94361894522693,0.0668603015105315,0.85292848161676,0,3.79664375854089,15.0244977323467,21.4106588613691,21.5429795107212,11.6066680081169,7.25994194287357,0,0,0,11.9210282730041,9.75786208701931,0,18.6471769474017,9.13363103405534,19.4798030761198,0,1.30040870405647,14.3780933753498,0.845613174112679,2.03124460205481,17.9997696980114,3.3706446680322,7.13301907403817,12.5478439176957,0,8.7061836592208,0,10.87591149608,4.65229355510981,0,1.527803917246
"cell141",0,0,0.718598914524518,0,0,10.1767588665901,0,1.79728698231789,0,6.17015457465915,10.0161358221773,19.0357682689923,18.4501174621958,11.4971740826019,8.38965945398045,0,0.810555768022462,1.75227267088411,15.525725875794,8.26180838361446,0,20.299251831814,16.1640950690121,17.7197352325005,2.00485211990271,0,16.3821079389081,0,1.7815516349495,15.2776016997327,0,7.69820790723099,16.2430783842485,0,5.838415003878,2.10512017660704,11.2994059342978,0,2.11163063165069,6.15566551383901
"cell142",0,0,0.13222814699568,0,4.30295866457539,5.4338301642911,0,0.842505240087352,0.550774618303799,22.4053654608758,12.0720206287234,14.4383689116696,18.0345770098381,12.1937346686215,9.49111659607904,0,0,4.62708622252344,13.7551419460787,11.258505675274,0,1.6491938160667,0,10.1305602947565,19.0008244088664,2.28544401394042,14.7840334206394,6.71605870928866,0,4.54448620035536,8.21012820741172,13.085036103148,19.9071579955366,2.06325631254855,8.22065095696689,10.1042125492706,19.5642814648047,1.04969505863092,16.4930180048366,0
"cell143",0,0,0.718916407324733,2.70354738196815,0,9.07520740175559,0.636745224411515,0.766333041606202,0,18.3455915929997,18.0667001013812,21.2518370162063,21.4950882041227,12.2460905532383,9.0735806654165,3.18708818856978,2.27494860877451,0.393217842303153,14.5732914434606,8.26020670281667,7.74246186230569,20.4154588180695,19.9384591661291,20.4019581269392,0,5.50931517776749,5.75708628377417,0,7.75876267664009,15.3009069415416,0.0916186143494357,1.59036734484908,15.0490496834292,0,0,0.68303558259868,4.18090625202411,11.8112437934501,1.0735026060124,11.3476830704167
"cell144",0.687388896889865,3.54538663312281,5.14100221392397,0,2.01929399948388,7.49548254331668,2.44134002575778,4.52566286786619,0,28.4079129917587,8.779224614358,15.7366347337349,18.5858294073923,10.071928027782,8.57024668090857,5.33796876889247,5.18003488919478,2.28631329742344,10.8444745667918,10.8461760923406,0.888242500734299,8.24610631911137,12.8988943908244,14.3098871992837,3.48226400059223,6.22235861411273,16.0589894108978,4.9581374405684,0,13.7295654081225,4.57445502196249,13.085036103148,19.103351939525,0,5.3946136745532,8.91714860146813,17.812412354087,0,7.95313799935581,3.85825439124703
"cell145",20.7059946893015,4.00776111799203,1.79847088962124,1.24753827453647,0,7.81852938307345,0.178191367620192,3.03881770731447,0,10.8852563725455,7.77517114243784,16.2140760469783,18.9746540779375,10.3474798979988,7.94891225978882,0,3.20510440928977,2.87732140154623,11.4605204363024,6.65060064516359,1.11950514014339,18.993557083359,4.85876545182795,10.3236123936766,2.17467131363611,4.44781963314896,17.258851700024,0,0.712655054447182,14.2331256447522,0.350058412710457,10.7583501282406,18.430024083293,0,11.3860504464544,0,15.7188403900049,5.92599582646883,0,0.210337299488235
"cell146",9.18098626904118,5.56825866995122,13.5116132792466,4.06936768914239,15.3247516377511,5.14570806977464,15.9513610702116,15.7165814392019,9.02139274804736,14.0138593602147,4.2512736402113,16.6704620192278,9.94304627665877,2.92847475196643,1.59727622632013,14.6667771331339,13.3646568558241,10.4559500374035,6.12803252964364,2.85300022266837,0,17.241694813189,9.29144715778914,13.6387154190645,5.19099904564046,4.55028669973693,18.1182435981498,0,0.038590315042369,10.7197993574293,1.34881053383491,13.0028382806143,18.506894454784,0,12.9810495488554,2.48356873376348,18.6517575226316,0,0.159585896085319,0.523863590822043
"cell147",4.84238146741586,9.69082415524836,14.8384725335529,7.13360268643184,8.20437067234879,3.37847144259647,14.7072935113183,18.6016236754248,9.80880328462973,0,3.85988327340658,13.9941014709544,8.00670046855738,1.99801816746299,2.61845337142498,7.98393429540031,11.7396325446001,5.84750608032194,4.52884356222188,1.23076843968812,0,20.4262267446531,4.81578822559929,15.8224556761382,0,6.58281096784014,15.9971769950356,0,0,11.9797712847246,0.65090626336193,13.085036103148,18.6703352264753,0,8.18848952148068,0,17.8247751156289,0,0,0
